Date,Open,High,Low,Close,Volume,OpenInt
19710803,4.29,4.29,4.29,4.29,0,0
19710804,4.2808,4.2808,4.2808,4.2808,0,0
19710805,4.2717,4.2717,4.2717,4.2717,0,0
19710806,4.2735,4.2735,4.2735,4.2735,0,0
19710809,4.2301,4.2301,4.2301,4.2301,0,0
19710810,4.2283,4.2283,4.2283,4.2283,0,0
19710811,4.2248,4.2248,4.2248,4.2248,0,0
19710812,4.1999,4.1999,4.1999,4.1999,0,0
19710813,4.2034,4.2034,4.2034,4.2034,0,0
19710816,4.2141,4.2141,4.2141,4.2141,0,0
19710817,4.1982,4.1982,4.1982,4.1982,0,0
19710818,4.2194,4.2194,4.2194,4.2194,0,0
19710819,4.2248,4.2248,4.2248,4.2248,0,0
19710820,4.2427,4.2427,4.2427,4.2427,0,0
19710823,4.2753,4.2753,4.2753,4.2753,0,0
19710824,4.2626,4.2626,4.2626,4.2626,0,0
19710825,4.2735,4.2735,4.2735,4.2735,0,0
19710826,4.3029,4.3029,4.3029,4.3029,0,0
19710827,4.3048,4.3048,4.3048,4.3048,0,0
19710830,4.3029,4.3029,4.3029,4.3029,0,0
19710831,4.2753,4.2753,4.2753,4.2753,0,0
19710901,4.2735,4.2735,4.2735,4.2735,0,0
19710902,4.2717,4.2717,4.2717,4.2717,0,0
19710903,4.2717,4.2717,4.2717,4.2717,0,0
19710907,4.2735,4.2735,4.2735,4.2735,0,0
19710908,4.2772,4.2772,4.2772,4.2772,0,0
19710909,4.2772,4.2772,4.2772,4.2772,0,0
19710910,4.268,4.268,4.268,4.268,0,0
19710913,4.2699,4.2699,4.2699,4.2699,0,0
19710914,4.2644,4.2644,4.2644,4.2644,0,0
19710915,4.2662,4.2662,4.2662,4.2662,0,0
19710916,4.2662,4.2662,4.2662,4.2662,0,0
19710917,4.2662,4.2662,4.2662,4.2662,0,0
19710920,4.2319,4.2319,4.2319,4.2319,0,0
19710921,4.2445,4.2445,4.2445,4.2445,0,0
19710922,4.2301,4.2301,4.2301,4.2301,0,0
19710923,4.2105,4.2105,4.2105,4.2105,0,0
19710924,4.2176,4.2176,4.2176,4.2176,0,0
19710927,4.2141,4.2141,4.2141,4.2141,0,0
19710928,4.2105,4.2105,4.2105,4.2105,0,0
19710929,4.2194,4.2194,4.2194,4.2194,0,0
19710930,4.2248,4.2248,4.2248,4.2248,0,0
19711001,4.2373,4.2373,4.2373,4.2373,0,0
19711004,4.2409,4.2409,4.2409,4.2409,0,0
19711005,4.2409,4.2409,4.2409,4.2409,0,0
19711006,4.2319,4.2319,4.2319,4.2319,0,0
19711007,4.2319,4.2319,4.2319,4.2319,0,0
19711008,4.2159,4.2159,4.2159,4.2159,0,0
19711012,4.2445,4.2445,4.2445,4.2445,0,0
19711013,4.2463,4.2463,4.2463,4.2463,0,0
19711014,4.2463,4.2463,4.2463,4.2463,0,0
19711015,4.2571,4.2571,4.2571,4.2571,0,0
19711018,4.2427,4.2427,4.2427,4.2427,0,0
19711019,4.2391,4.2391,4.2391,4.2391,0,0
19711020,4.2391,4.2391,4.2391,4.2391,0,0
19711021,4.2463,4.2463,4.2463,4.2463,0,0
19711022,4.2608,4.2608,4.2608,4.2608,0,0
19711026,4.2589,4.2589,4.2589,4.2589,0,0
19711027,4.2626,4.2626,4.2626,4.2626,0,0
19711028,4.2644,4.2644,4.2644,4.2644,0,0
19711029,4.2662,4.2662,4.2662,4.2662,0,0
19711101,4.2626,4.2626,4.2626,4.2626,0,0
19711103,4.2662,4.2662,4.2662,4.2662,0,0
19711104,4.268,4.268,4.268,4.268,0,0
19711105,4.2699,4.2699,4.2699,4.2699,0,0
19711108,4.2735,4.2735,4.2735,4.2735,0,0
19711109,4.2753,4.2753,4.2753,4.2753,0,0
19711110,4.279,4.279,4.279,4.279,0,0
19711111,4.2772,4.2772,4.2772,4.2772,0,0
19711112,4.2717,4.2717,4.2717,4.2717,0,0
19711115,4.268,4.268,4.268,4.268,0,0
19711116,4.2662,4.2662,4.2662,4.2662,0,0
19711117,4.268,4.268,4.268,4.268,0,0
19711118,4.2735,4.2735,4.2735,4.2735,0,0
19711119,4.2644,4.2644,4.2644,4.2644,0,0
19711122,4.2571,4.2571,4.2571,4.2571,0,0
19711123,4.2499,4.2499,4.2499,4.2499,0,0
19711124,4.2337,4.2337,4.2337,4.2337,0,0
19711126,4.2301,4.2301,4.2301,4.2301,0,0
19711129,4.2319,4.2319,4.2319,4.2319,0,0
19711130,4.2337,4.2337,4.2337,4.2337,0,0
19711201,4.2248,4.2248,4.2248,4.2248,0,0
19711202,4.2052,4.2052,4.2052,4.2052,0,0
19711203,4.1894,4.1894,4.1894,4.1894,0,0
19711206,4.1615,4.1615,4.1615,4.1615,0,0
19711207,4.1911,4.1911,4.1911,4.1911,0,0
19711208,4.1964,4.1964,4.1964,4.1964,0,0
19711209,4.223,4.223,4.223,4.223,0,0
19711210,4.2301,4.2301,4.2301,4.2301,0,0
19711213,4.2301,4.2301,4.2301,4.2301,0,0
19711214,4.2052,4.2052,4.2052,4.2052,0,0
19711215,4.2017,4.2017,4.2017,4.2017,0,0
19711216,4.2088,4.2088,4.2088,4.2088,0,0
19711217,4.2248,4.2248,4.2248,4.2248,0,0
19711220,4.223,4.223,4.223,4.223,0,0
19711221,4.2662,4.2662,4.2662,4.2662,0,0
19711222,4.2662,4.2662,4.2662,4.2662,0,0
19711223,4.2662,4.2662,4.2662,4.2662,0,0
19711224,4.268,4.268,4.268,4.268,0,0
19711227,4.279,4.279,4.279,4.279,0,0
19711228,4.2827,4.2827,4.2827,4.2827,0,0
19711229,4.2845,4.2845,4.2845,4.2845,0,0
19711230,4.2808,4.2808,4.2808,4.2808,0,0
19711231,4.279,4.279,4.279,4.279,0,0
19720103,4.2808,4.2808,4.2808,4.2808,0,0
19720104,4.2808,4.2808,4.2808,4.2808,0,0
19720105,4.279,4.279,4.279,4.279,0,0
19720106,4.268,4.268,4.268,4.268,0,0
19720107,4.268,4.268,4.268,4.268,0,0
19720110,4.2517,4.2517,4.2517,4.2517,0,0
19720111,4.2463,4.2463,4.2463,4.2463,0,0
19720112,4.2248,4.2248,4.2248,4.2248,0,0
19720113,4.2105,4.2105,4.2105,4.2105,0,0
19720114,4.2373,4.2373,4.2373,4.2373,0,0
19720117,4.2517,4.2517,4.2517,4.2517,0,0
19720118,4.2589,4.2589,4.2589,4.2589,0,0
19720119,4.2517,4.2517,4.2517,4.2517,0,0
19720120,4.2608,4.2608,4.2608,4.2608,0,0
19720121,4.2626,4.2626,4.2626,4.2626,0,0
19720124,4.2589,4.2589,4.2589,4.2589,0,0
19720125,4.2589,4.2589,4.2589,4.2589,0,0
19720126,4.2644,4.2644,4.2644,4.2644,0,0
19720127,4.2644,4.2644,4.2644,4.2644,0,0
19720128,4.268,4.268,4.268,4.268,0,0
19720131,4.268,4.268,4.268,4.268,0,0
19720201,4.2699,4.2699,4.2699,4.2699,0,0
19720202,4.2571,4.2571,4.2571,4.2571,0,0
19720203,4.2644,4.2644,4.2644,4.2644,0,0
19720204,4.2699,4.2699,4.2699,4.2699,0,0
19720207,4.2699,4.2699,4.2699,4.2699,0,0
19720208,4.2699,4.2699,4.2699,4.2699,0,0
19720209,4.2626,4.2626,4.2626,4.2626,0,0
19720210,4.2608,4.2608,4.2608,4.2608,0,0
19720211,4.2608,4.2608,4.2608,4.2608,0,0
19720214,4.2409,4.2409,4.2409,4.2409,0,0
19720215,4.2373,4.2373,4.2373,4.2373,0,0
19720216,4.2159,4.2159,4.2159,4.2159,0,0
19720217,4.2391,4.2391,4.2391,4.2391,0,0
19720218,4.2373,4.2373,4.2373,4.2373,0,0
19720222,4.2427,4.2427,4.2427,4.2427,0,0
19720223,4.2409,4.2409,4.2409,4.2409,0,0
19720224,4.2499,4.2499,4.2499,4.2499,0,0
19720225,4.2662,4.2662,4.2662,4.2662,0,0
19720228,4.2608,4.2608,4.2608,4.2608,0,0
19720229,4.2517,4.2517,4.2517,4.2517,0,0
19720301,4.2499,4.2499,4.2499,4.2499,0,0
19720302,4.2535,4.2535,4.2535,4.2535,0,0
19720303,4.2553,4.2553,4.2553,4.2553,0,0
19720306,4.2499,4.2499,4.2499,4.2499,0,0
19720307,4.2589,4.2589,4.2589,4.2589,0,0
19720308,4.2553,4.2553,4.2553,4.2553,0,0
19720309,4.2772,4.2772,4.2772,4.2772,0,0
19720310,4.2753,4.2753,4.2753,4.2753,0,0
19720313,4.2753,4.2753,4.2753,4.2753,0,0
19720314,4.2662,4.2662,4.2662,4.2662,0,0
19720315,4.2517,4.2517,4.2517,4.2517,0,0
19720316,4.2535,4.2535,4.2535,4.2535,0,0
19720317,4.3879,4.3879,4.3879,4.3879,0,0
19720320,4.2481,4.2481,4.2481,4.2481,0,0
19720321,4.2517,4.2517,4.2517,4.2517,0,0
19720322,4.2535,4.2535,4.2535,4.2535,0,0
19720323,4.2481,4.2481,4.2481,4.2481,0,0
19720324,4.2517,4.2517,4.2517,4.2517,0,0
19720327,4.2481,4.2481,4.2481,4.2481,0,0
19720328,4.2517,4.2517,4.2517,4.2517,0,0
19720329,4.2535,4.2535,4.2535,4.2535,0,0
19720330,4.2499,4.2499,4.2499,4.2499,0,0
19720331,4.2499,4.2499,4.2499,4.2499,0,0
19720403,4.2481,4.2481,4.2481,4.2481,0,0
19720404,4.2481,4.2481,4.2481,4.2481,0,0
19720405,4.2481,4.2481,4.2481,4.2481,0,0
19720406,4.2463,4.2463,4.2463,4.2463,0,0
19720407,4.2427,4.2427,4.2427,4.2427,0,0
19720410,4.2427,4.2427,4.2427,4.2427,0,0
19720411,4.2481,4.2481,4.2481,4.2481,0,0
19720412,4.2463,4.2463,4.2463,4.2463,0,0
19720413,4.2517,4.2517,4.2517,4.2517,0,0
19720414,4.2517,4.2517,4.2517,4.2517,0,0
19720417,4.2517,4.2517,4.2517,4.2517,0,0
19720418,4.2699,4.2699,4.2699,4.2699,0,0
19720419,4.2699,4.2699,4.2699,4.2699,0,0
19720420,4.2608,4.2608,4.2608,4.2608,0,0
19720421,4.2626,4.2626,4.2626,4.2626,0,0
19720424,4.2535,4.2535,4.2535,4.2535,0,0
19720425,4.2535,4.2535,4.2535,4.2535,0,0
19720426,4.2571,4.2571,4.2571,4.2571,0,0
19720427,4.2571,4.2571,4.2571,4.2571,0,0
19720428,4.2571,4.2571,4.2571,4.2571,0,0
19720501,4.2553,4.2553,4.2553,4.2553,0,0
19720502,4.2589,4.2589,4.2589,4.2589,0,0
19720503,4.2589,4.2589,4.2589,4.2589,0,0
19720504,4.2553,4.2553,4.2553,4.2553,0,0
19720505,4.2571,4.2571,4.2571,4.2571,0,0
19720508,4.2571,4.2571,4.2571,4.2571,0,0
19720509,4.2553,4.2553,4.2553,4.2553,0,0
19720510,4.2553,4.2553,4.2553,4.2553,0,0
19720511,4.2553,4.2553,4.2553,4.2553,0,0
19720512,4.2589,4.2589,4.2589,4.2589,0,0
19720515,4.2626,4.2626,4.2626,4.2626,0,0
19720516,4.2662,4.2662,4.2662,4.2662,0,0
19720517,4.2608,4.2608,4.2608,4.2608,0,0
19720518,4.2608,4.2608,4.2608,4.2608,0,0
19720519,4.2626,4.2626,4.2626,4.2626,0,0
19720522,4.2608,4.2608,4.2608,4.2608,0,0
19720523,4.2608,4.2608,4.2608,4.2608,0,0
19720524,4.2589,4.2589,4.2589,4.2589,0,0
19720525,4.2589,4.2589,4.2589,4.2589,0,0
19720526,4.2589,4.2589,4.2589,4.2589,0,0
19720530,4.2553,4.2553,4.2553,4.2553,0,0
19720531,4.2553,4.2553,4.2553,4.2553,0,0
19720601,4.2535,4.2535,4.2535,4.2535,0,0
19720602,4.2535,4.2535,4.2535,4.2535,0,0
19720605,4.2553,4.2553,4.2553,4.2553,0,0
19720606,4.2553,4.2553,4.2553,4.2553,0,0
19720607,4.2535,4.2535,4.2535,4.2535,0,0
19720608,4.2499,4.2499,4.2499,4.2499,0,0
19720609,4.2499,4.2499,4.2499,4.2499,0,0
19720612,4.2337,4.2337,4.2337,4.2337,0,0
19720613,4.2301,4.2301,4.2301,4.2301,0,0
19720614,4.2337,4.2337,4.2337,4.2337,0,0
19720615,4.2176,4.2176,4.2176,4.2176,0,0
19720616,4.2105,4.2105,4.2105,4.2105,0,0
19720619,4.2141,4.2141,4.2141,4.2141,0,0
19720620,4.2105,4.2105,4.2105,4.2105,0,0
19720621,4.1999,4.1999,4.1999,4.1999,0,0
19720622,4.2088,4.2088,4.2088,4.2088,0,0
19720623,4.0306,4.0306,4.0306,4.0306,0,0
19720626,4.0683,4.0683,4.0683,4.0683,0,0
19720627,4.0486,4.0486,4.0486,4.0486,0,0
19720628,4.0258,4.0258,4.0258,4.0258,0,0
19720629,3.9904,3.9904,3.9904,3.9904,0,0
19720630,3.9432,3.9432,3.9432,3.9432,0,0
19720703,3.9108,3.9108,3.9108,3.9108,0,0
19720705,3.9541,3.9541,3.9541,3.9541,0,0
19720706,3.9401,3.9401,3.9401,3.9401,0,0
19720707,3.9417,3.9417,3.9417,3.9417,0,0
19720710,3.9494,3.9494,3.9494,3.9494,0,0
19720711,3.9494,3.9494,3.9494,3.9494,0,0
19720712,3.951,3.951,3.951,3.951,0,0
19720713,3.9635,3.9635,3.9635,3.9635,0,0
19720714,3.951,3.951,3.951,3.951,0,0
19720717,3.9494,3.9494,3.9494,3.9494,0,0
19720718,3.9557,3.9557,3.9557,3.9557,0,0
19720719,3.9746,3.9746,3.9746,3.9746,0,0
19720720,3.9714,3.9714,3.9714,3.9714,0,0
19720721,3.9841,3.9841,3.9841,3.9841,0,0
19720724,3.9777,3.9777,3.9777,3.9777,0,0
19720725,3.9825,3.9825,3.9825,3.9825,0,0
19720726,3.9809,3.9809,3.9809,3.9809,0,0
19720727,3.9888,3.9888,3.9888,3.9888,0,0
19720728,3.9872,3.9872,3.9872,3.9872,0,0
19720731,3.9872,3.9872,3.9872,3.9872,0,0
19720801,3.9872,3.9872,3.9872,3.9872,0,0
19720802,3.9984,3.9984,3.9984,3.9984,0,0
19720803,3.9936,3.9936,3.9936,3.9936,0,0
19720804,3.9936,3.9936,3.9936,3.9936,0,0
19720807,3.992,3.992,3.992,3.992,0,0
19720808,3.9984,3.9984,3.9984,3.9984,0,0
19720809,4.0032,4.0032,4.0032,4.0032,0,0
19720810,4.0048,4.0048,4.0048,4.0048,0,0
19720811,4.0032,4.0032,4.0032,4.0032,0,0
19720814,4.0016,4.0016,4.0016,4.0016,0,0
19720815,4.008,4.008,4.008,4.008,0,0
19720816,4.0145,4.0145,4.0145,4.0145,0,0
19720817,4.0177,4.0177,4.0177,4.0177,0,0
19720818,4.0161,4.0161,4.0161,4.0161,0,0
19720821,4.0177,4.0177,4.0177,4.0177,0,0
19720822,4.0016,4.0016,4.0016,4.0016,0,0
19720823,4,4,4,4,0,0
19720824,3.9968,3.9968,3.9968,3.9968,0,0
19720825,4.0064,4.0064,4.0064,4.0064,0,0
19720828,4.0032,4.0032,4.0032,4.0032,0,0
19720829,4.008,4.008,4.008,4.008,0,0
19720830,4.0064,4.0064,4.0064,4.0064,0,0
19720831,4.0064,4.0064,4.0064,4.0064,0,0
19720901,4.0048,4.0048,4.0048,4.0048,0,0
19720905,4.0048,4.0048,4.0048,4.0048,0,0
19720906,4.0064,4.0064,4.0064,4.0064,0,0
19720907,3.9984,3.9984,3.9984,3.9984,0,0
19720908,3.9968,3.9968,3.9968,3.9968,0,0
19720911,4,4,4,4,0,0
19720912,4.0016,4.0016,4.0016,4.0016,0,0
19720913,4.0016,4.0016,4.0016,4.0016,0,0
19720914,4.0032,4.0032,4.0032,4.0032,0,0
19720915,4.008,4.008,4.008,4.008,0,0
19720918,4.0112,4.0112,4.0112,4.0112,0,0
19720919,4.0032,4.0032,4.0032,4.0032,0,0
19720920,4.0032,4.0032,4.0032,4.0032,0,0
19720921,4,4,4,4,0,0
19720922,3.9857,3.9857,3.9857,3.9857,0,0
19720925,3.9872,3.9872,3.9872,3.9872,0,0
19720926,3.9857,3.9857,3.9857,3.9857,0,0
19720927,3.9809,3.9809,3.9809,3.9809,0,0
19720928,3.9777,3.9777,3.9777,3.9777,0,0
19720929,3.9746,3.9746,3.9746,3.9746,0,0
19721002,3.992,3.992,3.992,3.992,0,0
19721003,3.9936,3.9936,3.9936,3.9936,0,0
19721004,3.9841,3.9841,3.9841,3.9841,0,0
19721005,3.973,3.973,3.973,3.973,0,0
19721006,3.9683,3.9683,3.9683,3.9683,0,0
19721010,3.9714,3.9714,3.9714,3.9714,0,0
19721011,3.9809,3.9809,3.9809,3.9809,0,0
19721012,3.9809,3.9809,3.9809,3.9809,0,0
19721013,3.9809,3.9809,3.9809,3.9809,0,0
19721016,3.9588,3.9588,3.9588,3.9588,0,0
19721017,3.962,3.962,3.962,3.962,0,0
19721018,3.9573,3.9573,3.9573,3.9573,0,0
19721019,3.9308,3.9308,3.9308,3.9308,0,0
19721020,3.9339,3.9339,3.9339,3.9339,0,0
19721024,3.9154,3.9154,3.9154,3.9154,0,0
19721025,3.8805,3.8805,3.8805,3.8805,0,0
19721026,3.8551,3.8551,3.8551,3.8551,0,0
19721027,3.858,3.858,3.858,3.858,0,0
19721030,3.8285,3.8285,3.8285,3.8285,0,0
19721031,3.8462,3.8462,3.8462,3.8462,0,0
19721101,3.87,3.87,3.87,3.87,0,0
19721102,3.8625,3.8625,3.8625,3.8625,0,0
19721103,3.8476,3.8476,3.8476,3.8476,0,0
19721106,3.8715,3.8715,3.8715,3.8715,0,0
19721108,3.867,3.867,3.867,3.867,0,0
19721109,3.8536,3.8536,3.8536,3.8536,0,0
19721110,3.8625,3.8625,3.8625,3.8625,0,0
19721113,3.8655,3.8655,3.8655,3.8655,0,0
19721114,3.867,3.867,3.867,3.867,0,0
19721115,3.873,3.873,3.873,3.873,0,0
19721116,3.882,3.882,3.882,3.882,0,0
19721117,3.867,3.867,3.867,3.867,0,0
19721120,3.864,3.864,3.864,3.864,0,0
19721121,3.864,3.864,3.864,3.864,0,0
19721122,3.861,3.861,3.861,3.861,0,0
19721124,3.861,3.861,3.861,3.861,0,0
19721127,3.8536,3.8536,3.8536,3.8536,0,0
19721128,3.858,3.858,3.858,3.858,0,0
19721129,3.8551,3.8551,3.8551,3.8551,0,0
19721130,3.8506,3.8506,3.8506,3.8506,0,0
19721201,3.8388,3.8388,3.8388,3.8388,0,0
19721204,3.8462,3.8462,3.8462,3.8462,0,0
19721205,3.8388,3.8388,3.8388,3.8388,0,0
19721206,3.8432,3.8432,3.8432,3.8432,0,0
19721207,3.8373,3.8373,3.8373,3.8373,0,0
19721208,3.8402,3.8402,3.8402,3.8402,0,0
19721211,3.8329,3.8329,3.8329,3.8329,0,0
19721212,3.8358,3.8358,3.8358,3.8358,0,0
19721213,3.8373,3.8373,3.8373,3.8373,0,0
19721214,3.8388,3.8388,3.8388,3.8388,0,0
19721215,3.8521,3.8521,3.8521,3.8521,0,0
19721218,3.8565,3.8565,3.8565,3.8565,0,0
19721219,3.8521,3.8521,3.8521,3.8521,0,0
19721220,3.8536,3.8536,3.8536,3.8536,0,0
19721221,3.8447,3.8447,3.8447,3.8447,0,0
19721222,3.8521,3.8521,3.8521,3.8521,0,0
19721226,3.8536,3.8536,3.8536,3.8536,0,0
19721227,3.8595,3.8595,3.8595,3.8595,0,0
19721228,3.8551,3.8551,3.8551,3.8551,0,0
19721229,3.8551,3.8551,3.8551,3.8551,0,0
19730102,3.8565,3.8565,3.8565,3.8565,0,0
19730103,3.8595,3.8595,3.8595,3.8595,0,0
19730104,3.8625,3.8625,3.8625,3.8625,0,0
19730105,3.8655,3.8655,3.8655,3.8655,0,0
19730108,3.8685,3.8685,3.8685,3.8685,0,0
19730109,3.867,3.867,3.867,3.867,0,0
19730110,3.861,3.861,3.861,3.861,0,0
19730111,3.8625,3.8625,3.8625,3.8625,0,0
19730112,3.8655,3.8655,3.8655,3.8655,0,0
19730115,3.87,3.87,3.87,3.87,0,0
19730116,3.8715,3.8715,3.8715,3.8715,0,0
19730117,3.873,3.873,3.873,3.873,0,0
19730118,3.876,3.876,3.876,3.876,0,0
19730119,3.8775,3.8775,3.8775,3.8775,0,0
19730122,3.8536,3.8536,3.8536,3.8536,0,0
19730123,3.861,3.861,3.861,3.861,0,0
19730124,3.8506,3.8506,3.8506,3.8506,0,0
19730125,3.8551,3.8551,3.8551,3.8551,0,0
19730126,3.8536,3.8536,3.8536,3.8536,0,0
19730129,3.8476,3.8476,3.8476,3.8476,0,0
19730130,3.8476,3.8476,3.8476,3.8476,0,0
19730131,3.8521,3.8521,3.8521,3.8521,0,0
19730201,3.8565,3.8565,3.8565,3.8565,0,0
19730202,3.8314,3.8314,3.8314,3.8314,0,0
19730205,3.8491,3.8491,3.8491,3.8491,0,0
19730206,3.8476,3.8476,3.8476,3.8476,0,0
19730207,3.8491,3.8491,3.8491,3.8491,0,0
19730208,3.8491,3.8491,3.8491,3.8491,0,0
19730209,3.8462,3.8462,3.8462,3.8462,0,0
19730213,3.7037,3.7037,3.7037,3.7037,0,0
19730214,3.6127,3.6127,3.6127,3.6127,0,0
19730215,3.7106,3.7106,3.7106,3.7106,0,0
19730216,3.6955,3.6955,3.6955,3.6955,0,0
19730220,3.7106,3.7106,3.7106,3.7106,0,0
19730221,3.7106,3.7106,3.7106,3.7106,0,0
19730222,3.6846,3.6846,3.6846,3.6846,0,0
19730223,3.6536,3.6536,3.6536,3.6536,0,0
19730226,3.643,3.643,3.643,3.643,0,0
19730227,3.6166,3.6166,3.6166,3.6166,0,0
19730228,3.6179,3.6179,3.6179,3.6179,0,0
19730301,3.6166,3.6166,3.6166,3.6166,0,0
19730302,3.5511,3.5511,3.5511,3.5511,0,0
19730305,3.5273,3.5273,3.5273,3.5273,0,0
19730306,3.5423,3.5423,3.5423,3.5423,0,0
19730307,3.5361,3.5361,3.5361,3.5361,0,0
19730308,3.5162,3.5162,3.5162,3.5162,0,0
19730309,3.5186,3.5186,3.5186,3.5186,0,0
19730312,3.5398,3.5398,3.5398,3.5398,0,0
19730313,3.5638,3.5638,3.5638,3.5638,0,0
19730314,3.5587,3.5587,3.5587,3.5587,0,0
19730315,3.5373,3.5373,3.5373,3.5373,0,0
19730316,3.5689,3.5689,3.5689,3.5689,0,0
19730319,3.5663,3.5663,3.5663,3.5663,0,0
19730320,3.5727,3.5727,3.5727,3.5727,0,0
19730321,3.5881,3.5881,3.5881,3.5881,0,0
19730322,3.5868,3.5868,3.5868,3.5868,0,0
19730323,3.5842,3.5842,3.5842,3.5842,0,0
19730326,3.5842,3.5842,3.5842,3.5842,0,0
19730327,3.5945,3.5945,3.5945,3.5945,0,0
19730328,3.5971,3.5971,3.5971,3.5971,0,0
19730329,3.6036,3.6036,3.6036,3.6036,0,0
19730330,3.6088,3.6088,3.6088,3.6088,0,0
19730402,3.6258,3.6258,3.6258,3.6258,0,0
19730403,3.6311,3.6311,3.6311,3.6311,0,0
19730404,3.5984,3.5984,3.5984,3.5984,0,0
19730405,3.6049,3.6049,3.6049,3.6049,0,0
19730406,3.6153,3.6153,3.6153,3.6153,0,0
19730409,3.6193,3.6193,3.6193,3.6193,0,0
19730410,3.6232,3.6232,3.6232,3.6232,0,0
19730411,3.6101,3.6101,3.6101,3.6101,0,0
19730412,3.6036,3.6036,3.6036,3.6036,0,0
19730413,3.6023,3.6023,3.6023,3.6023,0,0
19730416,3.6377,3.6377,3.6377,3.6377,0,0
19730417,3.5971,3.5971,3.5971,3.5971,0,0
19730418,3.5971,3.5971,3.5971,3.5971,0,0
19730419,3.6036,3.6036,3.6036,3.6036,0,0
19730420,3.6049,3.6049,3.6049,3.6049,0,0
19730423,3.6049,3.6049,3.6049,3.6049,0,0
19730424,3.6114,3.6114,3.6114,3.6114,0,0
19730425,3.6153,3.6153,3.6153,3.6153,0,0
19730426,3.6232,3.6232,3.6232,3.6232,0,0
19730427,3.6193,3.6193,3.6193,3.6193,0,0
19730430,3.6219,3.6219,3.6219,3.6219,0,0
19730501,3.6206,3.6206,3.6206,3.6206,0,0
19730502,3.6284,3.6284,3.6284,3.6284,0,0
19730503,3.6271,3.6271,3.6271,3.6271,0,0
19730504,3.6324,3.6324,3.6324,3.6324,0,0
19730507,3.6443,3.6443,3.6443,3.6443,0,0
19730508,3.6417,3.6417,3.6417,3.6417,0,0
19730509,3.6456,3.6456,3.6456,3.6456,0,0
19730510,3.647,3.647,3.647,3.647,0,0
19730511,3.651,3.651,3.651,3.651,0,0
19730514,3.6483,3.6483,3.6483,3.6483,0,0
19730515,3.6483,3.6483,3.6483,3.6483,0,0
19730516,3.6337,3.6337,3.6337,3.6337,0,0
19730517,3.6443,3.6443,3.6443,3.6443,0,0
19730518,3.6232,3.6232,3.6232,3.6232,0,0
19730521,3.614,3.614,3.614,3.614,0,0
19730522,3.6049,3.6049,3.6049,3.6049,0,0
19730523,3.6036,3.6036,3.6036,3.6036,0,0
19730524,3.5958,3.5958,3.5958,3.5958,0,0
19730525,3.5971,3.5971,3.5971,3.5971,0,0
19730529,3.592,3.592,3.592,3.592,0,0
19730530,3.5676,3.5676,3.5676,3.5676,0,0
19730531,3.5486,3.5486,3.5486,3.5486,0,0
19730601,3.5336,3.5336,3.5336,3.5336,0,0
19730604,3.453,3.453,3.453,3.453,0,0
19730605,3.4447,3.4447,3.4447,3.4447,0,0
19730606,3.4746,3.4746,3.4746,3.4746,0,0
19730607,3.4904,3.4904,3.4904,3.4904,0,0
19730608,3.4626,3.4626,3.4626,3.4626,0,0
19730611,3.4698,3.4698,3.4698,3.4698,0,0
19730612,3.4447,3.4447,3.4447,3.4447,0,0
19730613,3.465,3.465,3.465,3.465,0,0
19730614,3.4459,3.4459,3.4459,3.4459,0,0
19730615,3.4141,3.4141,3.4141,3.4141,0,0
19730618,3.391,3.391,3.391,3.391,0,0
19730619,3.3864,3.3864,3.3864,3.3864,0,0
19730620,3.3898,3.3898,3.3898,3.3898,0,0
19730621,3.3738,3.3738,3.3738,3.3738,0,0
19730622,3.3681,3.3681,3.3681,3.3681,0,0
19730625,3.3727,3.3727,3.3727,3.3727,0,0
19730626,3.3535,3.3535,3.3535,3.3535,0,0
19730627,3.3311,3.3311,3.3311,3.3311,0,0
19730628,3.2744,3.2744,3.2744,3.2744,0,0
19730629,3.2165,3.2165,3.2165,3.2165,0,0
19730702,3.1746,3.1746,3.1746,3.1746,0,0
19730703,3.1466,3.1466,3.1466,3.1466,0,0
19730705,3.075,3.075,3.075,3.075,0,0
19730706,2.9674,2.9674,2.9674,2.9674,0,0
19730709,3.0572,3.0572,3.0572,3.0572,0,0
19730710,3.125,3.125,3.125,3.125,0,0
19730711,3.1427,3.1427,3.1427,3.1427,0,0
19730712,3.1172,3.1172,3.1172,3.1172,0,0
19730713,3.1037,3.1037,3.1037,3.1037,0,0
19730716,3.0826,3.0826,3.0826,3.0826,0,0
19730717,3.0312,3.0312,3.0312,3.0312,0,0
19730718,3.0039,3.0039,3.0039,3.0039,0,0
19730719,3.0321,3.0321,3.0321,3.0321,0,0
19730720,3.0075,3.0075,3.0075,3.0075,0,0
19730723,2.9967,2.9967,2.9967,2.9967,0,0
19730724,2.978,2.978,2.978,2.978,0,0
19730725,2.9499,2.9499,2.9499,2.9499,0,0
19730726,2.9163,2.9163,2.9163,2.9163,0,0
19730727,2.9533,2.9533,2.9533,2.9533,0,0
19730730,2.9967,2.9967,2.9967,2.9967,0,0
19730731,2.9762,2.9762,2.9762,2.9762,0,0
19730801,3.0175,3.0175,3.0175,3.0175,0,0
19730802,3.0184,3.0184,3.0184,3.0184,0,0
19730803,3.023,3.023,3.023,3.023,0,0
19730806,3.0516,3.0516,3.0516,3.0516,0,0
19730807,3.0294,3.0294,3.0294,3.0294,0,0
19730808,3.0377,3.0377,3.0377,3.0377,0,0
